,gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded,class
49336,ENSG00000267426.5,AC087289.3,protein_coding,1,0,1,0.0101,0.0029,0.0028,0
49337,ENSG00000267428.2,AC091135.1,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49338,ENSG00000267429.1,AC006116.6,lncRNA,0,0,0,0.0,0.0,0.0,0
49339,ENSG00000267430.1,AC036176.2,processed_pseudogene,1,0,1,0.0444,0.0125,0.0122,0
49340,ENSG00000267432.6,DNAH17-AS1,lncRNA,0,0,2,0.0,0.0,0.0,0
49341,ENSG00000267433.1,AC008798.1,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49342,ENSG00000267436.1,AC005786.3,lncRNA,0,320,322,0.0,0.0,0.0,0
49343,ENSG00000267437.1,AC012309.2,lncRNA,0,48,55,0.0,0.0,0.0,0
49344,ENSG00000267439.1,AD000671.3,lncRNA,0,188,192,0.0,0.0,0.0,0
49345,ENSG00000267440.2,LINC02594,lncRNA,2,1,1,0.0694,0.0196,0.0191,0
49346,ENSG00000267441.1,AL353997.3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49347,ENSG00000267443.2,AC010641.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49348,ENSG00000267444.1,SMUG1P1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49349,ENSG00000267446.1,AC003070.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49350,ENSG00000267448.6,AC010649.1,lncRNA,1,10,5,0.0965,0.0272,0.0265,0
49351,ENSG00000267449.1,AC005884.2,lncRNA,1,7,7,0.2074,0.0584,0.057,0
49352,ENSG00000267450.1,OR1AB1P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49353,ENSG00000267452.3,LINC02073,lncRNA,11,3,8,0.0758,0.0214,0.0208,0
49354,ENSG00000267453.7,CLEC4O,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49355,ENSG00000267454.6,ZNF582-AS1,lncRNA,92,49,44,2.2777,0.6416,0.6261,0
49356,ENSG00000267455.1,AP005137.1,lncRNA,1,0,1,0.0902,0.0254,0.0248,0
49357,ENSG00000267456.2,AC023043.3,processed_pseudogene,4,2,2,0.5322,0.1499,0.1463,0
49358,ENSG00000267457.1,AC004223.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49359,ENSG00000267458.1,AC092069.1,lncRNA,0,4844,4930,0.0,0.0,0.0,0
49360,ENSG00000267461.1,AC079210.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49361,ENSG00000267462.1,AC090377.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49362,ENSG00000267463.1,UBE2V2P2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49363,ENSG00000267465.7,AC011525.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49364,ENSG00000267466.1,AC021683.1,lncRNA,1,0,1,0.029,0.0082,0.008,0
49365,ENSG00000267467.4,APOC4,protein_coding,0,0,0,0.0,0.0,0.0,0
49366,ENSG00000267469.1,AC005944.1,lncRNA,0,5105,4971,0.0,0.0,0.0,0
49367,ENSG00000267470.6,ZNF571-AS1,lncRNA,53,55,63,0.3573,0.1006,0.0982,0
49368,ENSG00000267471.1,AC005771.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49369,ENSG00000267472.1,ARHGAP27P2,processed_pseudogene,3,2,1,0.2273,0.064,0.0625,0
49370,ENSG00000267474.1,AC008569.2,lncRNA,1,0,1,0.0576,0.0162,0.0158,0
49371,ENSG00000267475.1,AC008736.1,lncRNA,674,330,344,60.783,17.1226,16.7091,0
49372,ENSG00000267476.1,AC104365.1,lncRNA,0,17,17,0.0,0.0,0.0,0
49373,ENSG00000267477.1,AC008481.3,protein_coding,0,0,0,0.0,0.0,0.0,0
49374,ENSG00000267478.1,AP002414.3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49375,ENSG00000267480.1,AP001542.3,lncRNA,49,28,21,4.7627,1.3417,1.3093,0
49376,ENSG00000267481.1,AC011477.1,lncRNA,146,93,130,8.1201,2.2875,2.2322,0
49377,ENSG00000267482.1,AC104996.3,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49378,ENSG00000267484.1,AC027319.1,lncRNA,1,1041,1004,0.1002,0.0282,0.0276,0
49379,ENSG00000267486.1,GLUD1P4,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49380,ENSG00000267487.1,AC100843.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49381,ENSG00000267489.5,LINC01837,lncRNA,1,1,0,0.0071,0.002,0.002,0
49382,ENSG00000267490.1,AC008759.1,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49383,ENSG00000267491.1,AC100788.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49384,ENSG00000267492.1,AL353997.4,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49385,ENSG00000267493.4,CIRBP-AS1,lncRNA,46,33,24,1.7377,0.4895,0.4777,0
49386,ENSG00000267496.4,FAM215A,lncRNA,4,3,2,0.2587,0.0729,0.0711,0
49387,ENSG00000267497.1,NFE2L3P1,processed_pseudogene,1,0,1,0.0261,0.0074,0.0072,0
49388,ENSG00000267498.2,AC007786.1,lncRNA,24,13,11,0.7655,0.2156,0.2104,0
49389,ENSG00000267500.1,ZNF887P,transcribed_unprocessed_pseudogene,16,7,9,0.5825,0.1641,0.1601,0
49390,ENSG00000267501.1,AC104365.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49391,ENSG00000267503.1,AP005131.3,lncRNA,8,4,4,0.6162,0.1736,0.1694,0
49392,ENSG00000267504.1,AC090236.2,lncRNA,8,2,6,0.3722,0.1048,0.1023,0
49393,ENSG00000267505.1,AC005180.2,lncRNA,3,1,2,0.2734,0.077,0.0752,0
49394,ENSG00000267506.5,AC021683.2,lncRNA,3,1,2,0.0303,0.0085,0.0083,0
49395,ENSG00000267507.1,AC010327.3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49396,ENSG00000267508.6,ZNF285,protein_coding,226,107,119,1.6861,0.475,0.4635,0
49397,ENSG00000267509.5,AC010511.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49398,ENSG00000267510.1,AC011451.1,lncRNA,0,37,26,0.0,0.0,0.0,0
49399,ENSG00000267511.1,ADAD1P2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49400,ENSG00000267512.1,AC011446.1,lncRNA,0,504,486,0.0,0.0,0.0,0
49401,ENSG00000267513.3,HMGN1P31,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49402,ENSG00000267515.1,AP001029.3,processed_pseudogene,2,2,0,0.1719,0.0484,0.0473,0
49403,ENSG00000267517.1,LINC01855,lncRNA,0,0,0,0.0,0.0,0.0,0
49404,ENSG00000267518.1,AC090699.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49405,ENSG00000267519.6,AC020916.1,lncRNA,2625,1754,1610,7.0587,1.9885,1.9404,0
49406,ENSG00000267520.2,AC010733.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49407,ENSG00000267521.1,AC016168.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49408,ENSG00000267522.1,LINC01864,lncRNA,0,0,0,0.0,0.0,0.0,0
49409,ENSG00000267523.1,AC008735.2,lncRNA,28,161,165,2.5566,0.7202,0.7028,0
49410,ENSG00000267524.1,RPSAP57,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49411,ENSG00000267526.1,AC005702.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49412,ENSG00000267529.3,AP005131.4,lncRNA,7,2,5,0.2112,0.0595,0.0581,0
49413,ENSG00000267530.3,LINC01836,lncRNA,74,32,42,2.2324,0.6289,0.6137,0
49414,ENSG00000267532.5,MIR497HG,lncRNA,48,615,636,0.64,0.1803,0.1759,0
49415,ENSG00000267533.1,AP002414.4,processed_pseudogene,4,2,2,0.1785,0.0503,0.0491,0
49416,ENSG00000267534.4,S1PR2,protein_coding,1243,621,623,17.4776,4.9235,4.8046,0
49417,ENSG00000267535.2,LINC00868,lncRNA,3,3,0,0.1111,0.0313,0.0305,0
49418,ENSG00000267537.1,AC079466.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49419,ENSG00000267541.1,MTCO2P2,processed_pseudogene,2,0,2,0.4553,0.1283,0.1252,0
49420,ENSG00000267543.1,AC015802.3,lncRNA,6,3,5,0.5392,0.1519,0.1482,0
49421,ENSG00000267544.1,HIKESHIP2,processed_pseudogene,15,10,5,1.8649,0.5254,0.5127,0
49422,ENSG00000267546.2,AC015802.4,lncRNA,6,13,5,0.2057,0.058,0.0566,0
49423,ENSG00000267547.1,AC060766.4,lncRNA,56,23,33,5.3418,1.5048,1.4684,0
49424,ENSG00000267549.6,AC006116.7,lncRNA,2,16,17,0.0215,0.0061,0.0059,0
49425,ENSG00000267550.1,AC022517.1,lncRNA,1,1,0,0.148,0.0417,0.0407,0
49426,ENSG00000267551.3,AC005264.1,lncRNA,2,54,56,0.0442,0.0124,0.0121,0
49427,ENSG00000267552.6,AC093227.2,protein_coding,0,0,0,0.0,0.0,0.0,0
49428,ENSG00000267554.1,AC015911.7,processed_pseudogene,8,5,3,0.7318,0.2061,0.2012,0
49429,ENSG00000267555.1,AC008805.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49430,ENSG00000267557.1,AC008474.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49431,ENSG00000267558.2,AC087685.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49432,ENSG00000267559.5,AL158154.3,lncRNA,0,0,0,0.0,0.0,0.0,0
49433,ENSG00000267560.1,AC027514.2,lncRNA,14,6,8,1.1258,0.3171,0.3095,0
49434,ENSG00000267561.2,AC093155.3,protein_coding,0,0,0,0.0,0.0,0.0,0
49435,ENSG00000267563.1,AC011471.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49436,ENSG00000267564.1,AP001109.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49437,ENSG00000267565.1,AC011477.2,lncRNA,121,75,112,15.3798,4.3325,4.2279,0
49438,ENSG00000267567.1,AC008736.2,lncRNA,1,1,0,0.0993,0.028,0.0273,0
49439,ENSG00000267568.6,AC016168.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49440,ENSG00000267570.1,STK25P1,processed_pseudogene,3,1,2,0.1834,0.0517,0.0504,0
49441,ENSG00000267571.1,AC104532.2,lncRNA,57,56,61,4.9571,1.3964,1.3627,0
49442,ENSG00000267573.1,KRT8P5,processed_pseudogene,12,1,11,0.4216,0.1188,0.1159,0
49443,ENSG00000267574.1,AC011474.3,lncRNA,0,0,0,0.0,0.0,0.0,0
49444,ENSG00000267575.7,AC006504.5,lncRNA,311,278,276,1.1248,0.3169,0.3092,0
49445,ENSG00000267576.1,AC011472.3,lncRNA,0,1415,1270,0.0,0.0,0.0,0
49446,ENSG00000267577.1,AC010327.4,lncRNA,0,127,112,0.0,0.0,0.0,0
49447,ENSG00000267579.1,AC104971.2,lncRNA,3,1,2,0.4587,0.1292,0.1261,0
49448,ENSG00000267580.1,AC008738.3,lncRNA,0,344,324,0.0,0.0,0.0,0
49449,ENSG00000267581.1,AC011477.3,lncRNA,5,3,2,0.4206,0.1185,0.1156,0
49450,ENSG00000267582.1,AC020916.2,lncRNA,2,0,2,0.2846,0.0802,0.0782,0
49451,ENSG00000267583.5,AC007998.3,lncRNA,6,1,5,0.3355,0.0945,0.0922,0
49452,ENSG00000267585.1,AC013290.1,processed_pseudogene,2,2,0,0.1908,0.0537,0.0524,0
49453,ENSG00000267586.7,LINC00907,lncRNA,12,8,4,0.0561,0.0158,0.0154,0
49454,ENSG00000267587.1,AC090241.1,processed_pseudogene,1,0,1,0.0825,0.0232,0.0227,0
49455,ENSG00000267589.1,AC011444.4,processed_pseudogene,2,1,1,0.2451,0.069,0.0674,0
49456,ENSG00000267590.1,NDUFA3P1,processed_pseudogene,3,1,2,0.6098,0.1718,0.1676,0
49457,ENSG00000267591.1,AC105224.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49458,ENSG00000267592.1,AC004134.1,processed_pseudogene,2,1,1,0.4553,0.1283,0.1252,0
49459,ENSG00000267593.2,LINC01926,lncRNA,0,0,0,0.0,0.0,0.0,0
49460,ENSG00000267594.5,CYP4F24P,unprocessed_pseudogene,45,32,25,1.4589,0.411,0.401,0
49461,ENSG00000267595.1,BRCA1P1,unprocessed_pseudogene,7,0,7,4.4821,1.2626,1.2321,0
49462,ENSG00000267597.1,RPIAP1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49463,ENSG00000267598.1,AC011446.2,lncRNA,0,3740,3817,0.0,0.0,0.0,0
49464,ENSG00000267599.1,AC008794.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49465,ENSG00000267601.1,AC022966.1,lncRNA,0,1759,1730,0.0,0.0,0.0,0
49466,ENSG00000267603.1,LINC01028,lncRNA,10,6,4,0.4404,0.1241,0.1211,0
49467,ENSG00000267604.1,AC003098.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49468,ENSG00000267605.7,AC016590.1,lncRNA,7,29,35,0.1035,0.0291,0.0284,0
49469,ENSG00000267606.1,AC006116.8,lncRNA,1,0,1,0.0493,0.0139,0.0135,0
49470,ENSG00000267607.1,AC011511.5,lncRNA,0,391,474,0.0,0.0,0.0,0
49471,ENSG00000267609.2,SNX33P1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49472,ENSG00000267610.2,AC007787.1,lncRNA,0,0,2,0.0,0.0,0.0,0
49473,ENSG00000267611.1,AC008521.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49474,ENSG00000267612.1,AC008759.2,lncRNA,9,2,7,0.7684,0.2164,0.2112,0
49475,ENSG00000267614.1,AC245748.3,lncRNA,0,0,0,0.0,0.0,0.0,0
49476,ENSG00000267615.1,AC087289.4,lncRNA,0,199,213,0.0,0.0,0.0,0
49477,ENSG00000267617.2,AC007795.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49478,ENSG00000267618.5,AC004223.3,protein_coding,0,0,0,0.0,0.0,0.0,0
49479,ENSG00000267620.1,AC090771.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49480,ENSG00000267623.3,AC005357.2,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49481,ENSG00000267624.1,AC087645.1,processed_pseudogene,9,6,3,1.5842,0.4463,0.4355,0
49482,ENSG00000267625.1,AC015911.8,lncRNA,0,0,0,0.0,0.0,0.0,0
49483,ENSG00000267626.1,AC002115.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49484,ENSG00000267627.5,AC118757.1,lncRNA,1,0,1,0.0701,0.0197,0.0193,0
49485,ENSG00000267628.1,AC104423.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49486,ENSG00000267629.3,AC138430.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49487,ENSG00000267630.1,AC005758.1,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49488,ENSG00000267631.5,CGB1,protein_coding,0,0,0,0.0,0.0,0.0,0
49489,ENSG00000267632.1,AC067852.3,lncRNA,56,27,29,1.6524,0.4655,0.4542,0
49490,ENSG00000267633.1,AC008686.1,lncRNA,0,647,630,0.0,0.0,0.0,0
49491,ENSG00000267634.1,RPL7L1P5,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49492,ENSG00000267636.1,AC008992.1,lncRNA,1,0,1,0.1149,0.0324,0.0316,0
49493,ENSG00000267637.1,AC040904.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49494,ENSG00000267638.1,AC023855.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49495,ENSG00000267640.6,AC016582.3,transcribed_unprocessed_pseudogene,409,357,336,2.9994,0.8449,0.8245,0
49496,ENSG00000267641.1,BNIP3P16,processed_pseudogene,6,5,1,0.5755,0.1621,0.1582,0
49497,ENSG00000267642.1,AC091198.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49498,ENSG00000267643.1,AP005264.3,lncRNA,0,0,0,0.0,0.0,0.0,0
49499,ENSG00000267644.1,AC061975.7,lncRNA,4,1,3,0.2842,0.0801,0.0781,0
49500,ENSG00000267645.5,AC105052.3,protein_coding,0,0,0,0.0,0.0,0.0,0
49501,ENSG00000267646.1,AC008543.5,lncRNA,3,8,2,0.0611,0.0172,0.0168,0
49502,ENSG00000267647.1,MAP1LC3P,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49503,ENSG00000267648.1,AC060766.5,transcribed_processed_pseudogene,8,4,4,0.4705,0.1325,0.1293,0
49504,ENSG00000267649.1,AC010327.5,lncRNA,2,2,2,0.065,0.0183,0.0179,0
49505,ENSG00000267650.1,AC008742.1,lncRNA,1,28,30,0.0439,0.0124,0.0121,0
49506,ENSG00000267651.1,AC015961.1,lncRNA,13,11,2,0.3135,0.0883,0.0862,0
49507,ENSG00000267652.1,NPM1P1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49508,ENSG00000267653.1,AC002546.1,lncRNA,2,1,1,0.1754,0.0494,0.0482,0
49509,ENSG00000267655.1,AC125437.1,lncRNA,25,18,7,1.7935,0.5052,0.493,0
49510,ENSG00000267656.1,AP001357.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49511,ENSG00000267658.1,AC099811.3,lncRNA,3,6,2,0.3616,0.1019,0.0994,0
49512,ENSG00000267659.5,LINC01482,lncRNA,3,1,2,0.0417,0.0117,0.0115,0
49513,ENSG00000267661.1,AP001269.3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49514,ENSG00000267662.1,AC025809.1,lncRNA,3,2,1,0.2744,0.0773,0.0754,0
49515,ENSG00000267663.1,PPIAP56,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49516,ENSG00000267664.1,RPL17P45,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49517,ENSG00000267665.2,AC021683.3,lncRNA,133,68,65,0.9075,0.2556,0.2495,0
49518,ENSG00000267666.2,AC004156.1,lncRNA,41,19,22,0.6328,0.1783,0.1739,0
49519,ENSG00000267669.1,AC098847.1,transcribed_processed_pseudogene,1,0,1,0.046,0.013,0.0126,0
49520,ENSG00000267670.1,AC022098.2,lncRNA,0,7,15,0.0,0.0,0.0,0
49521,ENSG00000267672.1,AC010632.2,lncRNA,1,1,0,0.0418,0.0118,0.0115,0
49522,ENSG00000267673.6,FDX2,protein_coding,1,0,1,0.0374,0.0105,0.0103,0
49523,ENSG00000267674.1,AC090227.3,lncRNA,1,0,1,0.1507,0.0424,0.0414,0
49524,ENSG00000267675.1,AC105105.2,lncRNA,1,1,0,0.0793,0.0223,0.0218,0
49525,ENSG00000267676.1,THA1P,unitary_pseudogene,5,6,6,0.2237,0.063,0.0615,0
49526,ENSG00000267677.1,AC016229.2,lncRNA,5,3,2,0.6142,0.173,0.1688,0
49527,ENSG00000267678.1,AC011921.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49528,ENSG00000267679.1,EIF5AP2,processed_pseudogene,1,1,0,0.0489,0.0138,0.0134,0
49529,ENSG00000267680.5,ZNF224,protein_coding,493,672,702,3.5548,1.0014,0.9772,0
49530,ENSG00000267681.1,AC135721.1,transcribed_processed_pseudogene,15,6,9,2.5612,0.7215,0.7041,0
49531,ENSG00000267682.1,AC016590.2,lncRNA,16,6,10,2.1855,0.6157,0.6008,0
49532,ENSG00000267683.1,AC008991.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49533,ENSG00000267685.2,NTF6B,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49534,ENSG00000267686.2,AC090771.2,lncRNA,1,0,1,0.0544,0.0153,0.0149,0
49535,ENSG00000267687.1,AC010928.3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49536,ENSG00000267688.1,KF456478.1,lncRNA,0,852,826,0.0,0.0,0.0,0
49537,ENSG00000267689.1,AC010525.2,processed_pseudogene,0,2,2,0.0,0.0,0.0,0
49538,ENSG00000267690.1,LDLRAD4-AS1,lncRNA,47,19,29,1.0993,0.3097,0.3022,0
49539,ENSG00000267691.1,SHC1P2,processed_pseudogene,6,4,2,0.2092,0.0589,0.0575,0
49540,ENSG00000267692.1,TAF9P3,processed_pseudogene,7,2,5,2.8234,0.7953,0.7761,0
49541,ENSG00000267693.1,AC011477.4,processed_pseudogene,1,1,0,0.1978,0.0557,0.0544,0
49542,ENSG00000267694.1,AP005131.5,lncRNA,4,1,3,0.4114,0.1159,0.1131,0
49543,ENSG00000267695.1,AC105227.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49544,ENSG00000267696.6,ERVK-28,lncRNA,0,0,0,0.0,0.0,0.0,0
49545,ENSG00000267698.1,AC002116.2,lncRNA,8,121,111,0.6373,0.1795,0.1752,0
49546,ENSG00000267699.2,AC091551.1,protein_coding,0,0,0,0.0,0.0,0.0,0
49547,ENSG00000267703.1,AC020917.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49548,ENSG00000267704.1,FRG2LP,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49549,ENSG00000267705.1,AC104365.3,lncRNA,0,47,41,0.0,0.0,0.0,0
49550,ENSG00000267706.3,AC020922.1,protein_coding,0,0,0,0.0,0.0,0.0,0
49551,ENSG00000267707.2,AC015961.2,lncRNA,7,7,14,0.5115,0.1441,0.1406,0
49552,ENSG00000267708.1,RDM1P3,unprocessed_pseudogene,11,6,5,0.9732,0.2741,0.2675,0
49553,ENSG00000267709.1,AC024592.2,lncRNA,0,2,3,0.0,0.0,0.0,0
49554,ENSG00000267710.9,EDDM13,protein_coding,57,33,40,1.2419,0.3498,0.3414,0
49555,ENSG00000267711.1,AC060766.6,lncRNA,7,6,1,0.9101,0.2564,0.2502,0
49556,ENSG00000267712.6,LINC01539,lncRNA,0,0,0,0.0,0.0,0.0,0
49557,ENSG00000267713.1,AC012433.1,transcribed_processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49558,ENSG00000267714.2,AC008738.4,lncRNA,4,3,1,0.078,0.022,0.0214,0
49559,ENSG00000267716.1,AC083760.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49560,ENSG00000267717.1,SRSF10P1,processed_pseudogene,2,1,1,0.1341,0.0378,0.0369,0
49561,ENSG00000267719.1,LINC02078,lncRNA,0,0,0,0.0,0.0,0.0,0
49562,ENSG00000267722.1,AP002414.5,lncRNA,0,0,0,0.0,0.0,0.0,0
49563,ENSG00000267723.1,AC011509.2,lncRNA,5,2,3,0.4085,0.1151,0.1123,0
49564,ENSG00000267724.1,AC012254.3,lncRNA,24,506,535,0.5807,0.1636,0.1596,0
49565,ENSG00000267725.1,AC008521.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49566,ENSG00000267726.1,LINC02565,lncRNA,0,0,0,0.0,0.0,0.0,0
49567,ENSG00000267727.1,AC008738.5,lncRNA,0,68,69,0.0,0.0,0.0,0
49568,ENSG00000267729.1,AC010761.6,lncRNA,4,3,1,1.0401,0.293,0.2859,0
49569,ENSG00000267731.1,AC005332.2,lncRNA,35,17,18,0.6142,0.173,0.1688,0
49570,ENSG00000267732.2,AC006305.3,lncRNA,0,0,0,0.0,0.0,0.0,0
49571,ENSG00000267733.5,AP005264.4,transcribed_processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49572,ENSG00000267734.1,AL121989.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49573,ENSG00000267735.1,AC020934.2,lncRNA,1,390,433,0.1123,0.0316,0.0309,0
49574,ENSG00000267736.2,HMGB2P1,transcribed_processed_pseudogene,5,3,2,0.404,0.1138,0.1111,0
49575,ENSG00000267737.1,AC087645.2,lncRNA,3,1,2,0.1342,0.0378,0.0369,0
49576,ENSG00000267740.5,AC024592.3,protein_coding,0,0,0,0.0,0.0,0.0,0
49577,ENSG00000267741.1,UBE2L4,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49578,ENSG00000267742.1,SINHCAFP2,processed_pseudogene,6,5,1,0.4629,0.1304,0.1272,0
49579,ENSG00000267743.5,AC107896.1,lncRNA,0,14,15,0.0,0.0,0.0,0
49580,ENSG00000267744.1,AC022916.3,transcribed_processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49581,ENSG00000267745.1,AC060766.7,lncRNA,68,21,47,2.8739,0.8096,0.79,0
49582,ENSG00000267746.1,AC104985.1,lncRNA,1,3,4,0.101,0.0285,0.0278,0
49583,ENSG00000267748.4,AC011479.1,protein_coding,0,0,0,0.0,0.0,0.0,0
49584,ENSG00000267749.1,AC092068.3,lncRNA,1,1,0,0.0254,0.0072,0.007,0
49585,ENSG00000267750.6,RUNDC3A-AS1,lncRNA,34,25,21,0.3163,0.0891,0.0869,0
49586,ENSG00000267751.5,AC009005.1,lncRNA,44,92,77,2.6056,0.734,0.7163,0
49587,ENSG00000267752.1,RPS10P27,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49588,ENSG00000267755.1,AC005329.2,lncRNA,0,229,236,0.0,0.0,0.0,0
49589,ENSG00000267756.1,AC006557.4,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49590,ENSG00000267757.4,EML2-AS1,lncRNA,1,15,25,0.0415,0.0117,0.0114,0
49591,ENSG00000267758.1,AC099811.4,lncRNA,2,1,1,0.2065,0.0582,0.0568,0
49592,ENSG00000267760.1,AC011478.1,lncRNA,1,0,1,0.0925,0.026,0.0254,0
49593,ENSG00000267761.3,MIR4527HG,lncRNA,0,0,0,0.0,0.0,0.0,0
49594,ENSG00000267762.1,AC048380.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49595,ENSG00000267764.1,AC093567.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49596,ENSG00000267765.1,AC100793.3,lncRNA,1,13,17,0.0712,0.0201,0.0196,0
49597,ENSG00000267766.1,AC022726.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49598,ENSG00000267767.3,LINC01801,lncRNA,133,80,53,2.5149,0.7084,0.6913,0
49599,ENSG00000267768.1,AC006504.6,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49600,ENSG00000267769.1,AC011498.6,lncRNA,7,210,196,0.7031,0.1981,0.1933,0
49601,ENSG00000267770.1,AC016182.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49602,ENSG00000267771.1,AC011447.4,unprocessed_pseudogene,3,1,2,1.3844,0.39,0.3806,0
49603,ENSG00000267772.1,LINC01999,lncRNA,4,1,3,0.3172,0.0893,0.0872,0
49604,ENSG00000267773.1,AP001120.3,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49605,ENSG00000267774.2,AC010776.2,lncRNA,1,8,6,0.0474,0.0133,0.013,0
49606,ENSG00000267775.1,OR7E16P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49607,ENSG00000267777.2,LINC01791,lncRNA,0,0,0,0.0,0.0,0.0,0
49608,ENSG00000267778.1,AC004221.1,lncRNA,5,0,5,0.3035,0.0855,0.0834,0
49609,ENSG00000267779.7,LINC01533,lncRNA,0,0,0,0.0,0.0,0.0,0
49610,ENSG00000267780.2,AC021594.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49611,ENSG00000267781.1,SLC25A36P1,processed_pseudogene,3,1,2,0.3305,0.0931,0.0908,0
49612,ENSG00000267782.1,AC022916.4,lncRNA,0,0,0,0.0,0.0,0.0,0
49613,ENSG00000267783.1,AC022098.3,lncRNA,3,1,4,0.4878,0.1374,0.1341,0
49614,ENSG00000267784.1,AC010680.1,lncRNA,1,8,9,0.0143,0.004,0.0039,0
